Time,entry,Azide_1,Azide_2,Type,variable,value
10.383333333333333,00,Arg,kArg,Click,B5,0.6686
10.55,00,Arg,kArg,Click,B5,0.7081000000000001
10.716666666666667,00,Arg,kArg,Click,B5,0.6878
10.883333333333333,00,Arg,kArg,Click,B5,0.6437
11.05,00,Arg,kArg,Click,B5,0.6529
11.216666666666667,00,Arg,kArg,Click,B5,0.6284000000000001
11.383333333333333,00,Arg,kArg,Click,B5,0.6537000000000001
11.55,00,Arg,kArg,Click,B5,0.5984
11.716666666666667,00,Arg,kArg,Click,B5,0.5988
11.866666666666667,00,Arg,kArg,Click,B5,0.6135
12.033333333333333,00,Arg,kArg,Click,B5,0.5294
12.2,00,Arg,kArg,Click,B5,0.5882000000000001
12.366666666666667,00,Arg,kArg,Click,B5,0.5202
12.533333333333333,00,Arg,kArg,Click,B5,0.551
12.7,00,Arg,kArg,Click,B5,0.5316000000000001
12.866666666666667,00,Arg,kArg,Click,B5,0.5208
13.033333333333333,00,Arg,kArg,Click,B5,0.49770000000000003
13.2,00,Arg,kArg,Click,B5,0.49940000000000007
13.366666666666667,00,Arg,kArg,Click,B5,0.507
13.533333333333333,00,Arg,kArg,Click,B5,0.532
13.7,00,Arg,kArg,Click,B5,0.5181
13.85,00,Arg,kArg,Click,B5,0.4789
14.016666666666667,00,Arg,kArg,Click,B5,0.4499000000000001
14.183333333333334,00,Arg,kArg,Click,B5,0.4796
14.35,00,Arg,kArg,Click,B5,0.4575
14.516666666666667,00,Arg,kArg,Click,B5,0.4467
14.683333333333334,00,Arg,kArg,Click,B5,0.4576
14.85,00,Arg,kArg,Click,B5,0.46320000000000006
15.016666666666667,00,Arg,kArg,Click,B5,0.4546
15.183333333333334,00,Arg,kArg,Click,B5,0.4343
15.35,00,Arg,kArg,Click,B5,0.4358000000000001
15.516666666666667,00,Arg,kArg,Click,B5,0.38380000000000003
15.683333333333334,00,Arg,kArg,Click,B5,0.394
15.833333333333334,00,Arg,kArg,Click,B5,0.35939999999999994
16.0,00,Arg,kArg,Click,B5,0.40670000000000006
16.166666666666668,00,Arg,kArg,Click,B5,0.351
16.333333333333332,00,Arg,kArg,Click,B5,0.3536
16.5,00,Arg,kArg,Click,B5,0.34299999999999997
16.666666666666668,00,Arg,kArg,Click,B5,0.3339
16.833333333333332,00,Arg,kArg,Click,B5,0.3248
17.0,00,Arg,kArg,Click,B5,0.3376
17.166666666666668,00,Arg,kArg,Click,B5,0.29669999999999996
17.333333333333332,00,Arg,kArg,Click,B5,0.3648
17.5,00,Arg,kArg,Click,B5,0.2721
17.666666666666668,00,Arg,kArg,Click,B5,0.26990000000000003
17.816666666666666,00,Arg,kArg,Click,B5,0.2712
17.983333333333334,00,Arg,kArg,Click,B5,0.27080000000000004
18.15,00,Arg,kArg,Click,B5,0.2456
18.316666666666666,00,Arg,kArg,Click,B5,0.2501
18.483333333333334,00,Arg,kArg,Click,B5,0.23279999999999998
18.65,00,Arg,kArg,Click,B5,0.25739999999999996
18.816666666666666,00,Arg,kArg,Click,B5,0.20359999999999998
18.983333333333334,00,Arg,kArg,Click,B5,0.2189
19.15,00,Arg,kArg,Click,B5,0.18999999999999997
19.316666666666666,00,Arg,kArg,Click,B5,0.1826
19.483333333333334,00,Arg,kArg,Click,B5,0.19970000000000002
19.65,00,Arg,kArg,Click,B5,0.1841
19.8,00,Arg,kArg,Click,B5,0.18660000000000002
19.966666666666665,00,Arg,kArg,Click,B5,0.1666
20.133333333333333,00,Arg,kArg,Click,B5,0.20509999999999998
20.3,00,Arg,kArg,Click,B5,0.1611
20.466666666666665,00,Arg,kArg,Click,B5,0.153
20.633333333333333,00,Arg,kArg,Click,B5,0.12459999999999999
20.8,00,Arg,kArg,Click,B5,0.1242
20.966666666666665,00,Arg,kArg,Click,B5,0.1464
21.133333333333333,00,Arg,kArg,Click,B5,0.11609999999999998
21.3,00,Arg,kArg,Click,B5,0.1167
21.466666666666665,00,Arg,kArg,Click,B5,0.1656
21.633333333333333,00,Arg,kArg,Click,B5,0.1242
21.783333333333335,00,Arg,kArg,Click,B5,0.1013
21.95,00,Arg,kArg,Click,B5,0.09459999999999999
22.116666666666667,00,Arg,kArg,Click,B5,0.0826
22.283333333333335,00,Arg,kArg,Click,B5,0.0892
22.45,00,Arg,kArg,Click,B5,0.10250000000000001
22.616666666666667,00,Arg,kArg,Click,B5,0.10019999999999998
22.783333333333335,00,Arg,kArg,Click,B5,0.0804
22.95,00,Arg,kArg,Click,B5,0.07999999999999999
23.116666666666667,00,Arg,kArg,Click,B5,0.09359999999999999
23.283333333333335,00,Arg,kArg,Click,B5,0.0826
23.45,00,Arg,kArg,Click,B5,0.0509
23.616666666666667,00,Arg,kArg,Click,B5,0.0567
23.783333333333335,00,Arg,kArg,Click,B5,0.061700000000000005
23.933333333333334,00,Arg,kArg,Click,B5,0.045899999999999996
24.1,00,Arg,kArg,Click,B5,0.04929999999999998
24.266666666666666,00,Arg,kArg,Click,B5,0.04949999999999999
24.433333333333334,00,Arg,kArg,Click,B5,0.05099999999999999
24.6,00,Arg,kArg,Click,B5,0.06339999999999998
24.766666666666666,00,Arg,kArg,Click,B5,0.06039999999999998
24.933333333333334,00,Arg,kArg,Click,B5,0.05729999999999999
25.1,00,Arg,kArg,Click,B5,0.04299999999999998
25.266666666666666,00,Arg,kArg,Click,B5,0.04519999999999999
25.433333333333334,00,Arg,kArg,Click,B5,0.045899999999999996
25.6,00,Arg,kArg,Click,B5,0.03469999999999998
25.75,00,Arg,kArg,Click,B5,0.036000000000000004
25.916666666666668,00,Arg,kArg,Click,B5,0.04299999999999998
26.083333333333332,00,Arg,kArg,Click,B5,0.04729999999999998
26.25,00,Arg,kArg,Click,B5,0.04680000000000001
26.416666666666668,00,Arg,kArg,Click,B5,0.0408
26.583333333333332,00,Arg,kArg,Click,B5,0.05579999999999999
26.75,00,Arg,kArg,Click,B5,0.049600000000000005
26.916666666666668,00,Arg,kArg,Click,B5,0.049699999999999994
27.083333333333332,00,Arg,kArg,Click,B5,0.045399999999999996
27.25,00,Arg,kArg,Click,B5,0.042800000000000005
27.416666666666668,00,Arg,kArg,Click,B5,0.040699999999999986
27.583333333333332,00,Arg,kArg,Click,B5,0.035
27.733333333333334,00,Arg,kArg,Click,B5,0.03669999999999998
27.9,00,Arg,kArg,Click,B5,0.0413
28.066666666666666,00,Arg,kArg,Click,B5,0.033299999999999996
28.233333333333334,00,Arg,kArg,Click,B5,0.03619999999999998
28.4,00,Arg,kArg,Click,B5,0.03409999999999999
28.566666666666666,00,Arg,kArg,Click,B5,0.0345
28.733333333333334,00,Arg,kArg,Click,B5,0.031700000000000006
28.9,00,Arg,kArg,Click,B5,0.03259999999999999
29.066666666666666,00,Arg,kArg,Click,B5,0.04239999999999999
29.233333333333334,00,Arg,kArg,Click,B5,0.0426
29.4,00,Arg,kArg,Click,B5,0.0484
29.566666666666666,00,Arg,kArg,Click,B5,0.04719999999999999
29.716666666666665,00,Arg,kArg,Click,B5,0.042800000000000005
29.883333333333333,00,Arg,kArg,Click,B5,0.04769999999999999
30.05,00,Arg,kArg,Click,B5,0.04089999999999999
30.216666666666665,00,Arg,kArg,Click,B5,0.035500000000000004
30.383333333333333,00,Arg,kArg,Click,B5,0.044800000000000006
30.55,00,Arg,kArg,Click,B5,0.04299999999999998
30.716666666666665,00,Arg,kArg,Click,B5,0.049100000000000005
30.883333333333333,00,Arg,kArg,Click,B5,0.0406
31.05,00,Arg,kArg,Click,B5,0.036000000000000004
31.216666666666665,00,Arg,kArg,Click,B5,0.04729999999999998
31.383333333333333,00,Arg,kArg,Click,B5,0.0363
31.55,00,Arg,kArg,Click,B5,0.037099999999999994
31.7,00,Arg,kArg,Click,B5,0.042899999999999994
31.866666666666667,00,Arg,kArg,Click,B5,0.04319999999999999
32.03333333333333,00,Arg,kArg,Click,B5,0.0335
32.2,00,Arg,kArg,Click,B5,0.0343
32.36666666666667,00,Arg,kArg,Click,B5,0.03889999999999999
32.53333333333333,00,Arg,kArg,Click,B5,0.0368
32.7,00,Arg,kArg,Click,B5,0.045499999999999985
32.86666666666667,00,Arg,kArg,Click,B5,0.04199999999999998
33.03333333333333,00,Arg,kArg,Click,B5,0.04269999999999999
33.2,00,Arg,kArg,Click,B5,0.03939999999999999
33.36666666666667,00,Arg,kArg,Click,B5,0.038099999999999995
33.53333333333333,00,Arg,kArg,Click,B5,0.0401
33.68333333333333,00,Arg,kArg,Click,B5,0.043999999999999984
33.85,00,Arg,kArg,Click,B5,0.03519999999999998
34.016666666666666,00,Arg,kArg,Click,B5,0.04169999999999999
34.18333333333333,00,Arg,kArg,Click,B5,0.042800000000000005
34.35,00,Arg,kArg,Click,B5,0.03839999999999999
34.516666666666666,00,Arg,kArg,Click,B5,0.03209999999999999
34.68333333333333,00,Arg,kArg,Click,B5,0.0401
34.85,00,Arg,kArg,Click,B5,0.042800000000000005
35.016666666666666,00,Arg,kArg,Click,B5,0.03109999999999999
35.18333333333333,00,Arg,kArg,Click,B5,0.033
35.35,00,Arg,kArg,Click,B5,0.0378
35.516666666666666,00,Arg,kArg,Click,B5,0.03420000000000001
0.0,00,Arg,kArg,Click,B6,1.9081000000000001
0.15,00,Arg,kArg,Click,B6,1.9575999999999998
0.31666666666666665,00,Arg,kArg,Click,B6,1.9585
0.48333333333333334,00,Arg,kArg,Click,B6,1.9731
0.65,00,Arg,kArg,Click,B6,1.9535
0.8166666666666667,00,Arg,kArg,Click,B6,1.9615999999999998
0.9833333333333333,00,Arg,kArg,Click,B6,1.9426999999999999
1.15,00,Arg,kArg,Click,B6,1.9367
1.3166666666666667,00,Arg,kArg,Click,B6,1.9327999999999999
1.4833333333333334,00,Arg,kArg,Click,B6,1.9253999999999998
1.65,00,Arg,kArg,Click,B6,1.9209
1.8166666666666667,00,Arg,kArg,Click,B6,1.9144999999999999
1.9666666666666666,00,Arg,kArg,Click,B6,1.9066
2.1333333333333333,00,Arg,kArg,Click,B6,1.8999
2.3,00,Arg,kArg,Click,B6,1.8961
2.466666666666667,00,Arg,kArg,Click,B6,1.8855
2.6333333333333333,00,Arg,kArg,Click,B6,1.8787999999999998
2.8,00,Arg,kArg,Click,B6,1.8664999999999998
2.966666666666667,00,Arg,kArg,Click,B6,1.8618999999999999
3.1333333333333333,00,Arg,kArg,Click,B6,1.847
3.3,00,Arg,kArg,Click,B6,1.8395
3.466666666666667,00,Arg,kArg,Click,B6,1.821
3.6333333333333333,00,Arg,kArg,Click,B6,1.8072
3.8,00,Arg,kArg,Click,B6,1.7963
3.95,00,Arg,kArg,Click,B6,1.7944
4.116666666666666,00,Arg,kArg,Click,B6,1.7842
4.283333333333333,00,Arg,kArg,Click,B6,1.7731999999999999
4.45,00,Arg,kArg,Click,B6,1.7523
4.616666666666666,00,Arg,kArg,Click,B6,1.7322
4.783333333333333,00,Arg,kArg,Click,B6,1.7150999999999998
4.95,00,Arg,kArg,Click,B6,1.7019
5.116666666666666,00,Arg,kArg,Click,B6,1.6898
5.283333333333333,00,Arg,kArg,Click,B6,1.6781
5.45,00,Arg,kArg,Click,B6,1.664
5.616666666666666,00,Arg,kArg,Click,B6,1.6431
5.783333333333333,00,Arg,kArg,Click,B6,1.6160999999999999
5.933333333333334,00,Arg,kArg,Click,B6,1.5896
6.1,00,Arg,kArg,Click,B6,1.5699999999999998
6.266666666666667,00,Arg,kArg,Click,B6,1.5435999999999999
6.433333333333334,00,Arg,kArg,Click,B6,1.5203
6.616666666666666,00,Arg,kArg,Click,B6,1.4896999999999998
6.75,00,Arg,kArg,Click,B6,1.4598
6.916666666666667,00,Arg,kArg,Click,B6,1.4238
7.083333333333333,00,Arg,kArg,Click,B6,1.3874
7.25,00,Arg,kArg,Click,B6,1.3531
7.416666666666667,00,Arg,kArg,Click,B6,1.3052
7.583333333333333,00,Arg,kArg,Click,B6,1.2525
7.75,00,Arg,kArg,Click,B6,1.1991999999999998
7.9,00,Arg,kArg,Click,B6,1.1503999999999999
8.066666666666666,00,Arg,kArg,Click,B6,1.0997
8.233333333333333,00,Arg,kArg,Click,B6,1.0563
8.4,00,Arg,kArg,Click,B6,1.0037999999999998
8.566666666666666,00,Arg,kArg,Click,B6,0.9818000000000001
8.733333333333333,00,Arg,kArg,Click,B6,0.9499000000000001
8.9,00,Arg,kArg,Click,B6,0.9089999999999999
9.066666666666666,00,Arg,kArg,Click,B6,0.8748
9.233333333333333,00,Arg,kArg,Click,B6,0.8537
9.4,00,Arg,kArg,Click,B6,0.806
9.566666666666666,00,Arg,kArg,Click,B6,0.7986
9.733333333333333,00,Arg,kArg,Click,B6,0.8152
9.883333333333333,00,Arg,kArg,Click,B6,0.7388
10.05,00,Arg,kArg,Click,B6,0.7709
10.216666666666667,00,Arg,kArg,Click,B6,0.7375
10.383333333333333,00,Arg,kArg,Click,B6,0.7136
10.55,00,Arg,kArg,Click,B6,0.7249
10.716666666666667,00,Arg,kArg,Click,B6,0.7165
10.883333333333333,00,Arg,kArg,Click,B6,0.6757
11.05,00,Arg,kArg,Click,B6,0.6934
11.216666666666667,00,Arg,kArg,Click,B6,0.6511
11.383333333333333,00,Arg,kArg,Click,B6,0.7025
11.55,00,Arg,kArg,Click,B6,0.6913
11.716666666666667,00,Arg,kArg,Click,B6,0.6557000000000001
11.866666666666667,00,Arg,kArg,Click,B6,0.66
12.033333333333333,00,Arg,kArg,Click,B6,0.598
12.2,00,Arg,kArg,Click,B6,0.6349
12.366666666666667,00,Arg,kArg,Click,B6,0.6314000000000001
12.533333333333333,00,Arg,kArg,Click,B6,0.6294000000000001
12.7,00,Arg,kArg,Click,B6,0.5914
12.866666666666667,00,Arg,kArg,Click,B6,0.6114
13.033333333333333,00,Arg,kArg,Click,B6,0.5630000000000001
13.2,00,Arg,kArg,Click,B6,0.5846
13.366666666666667,00,Arg,kArg,Click,B6,0.5497000000000001
13.533333333333333,00,Arg,kArg,Click,B6,0.5817
13.7,00,Arg,kArg,Click,B6,0.5274
13.85,00,Arg,kArg,Click,B6,0.546
14.016666666666667,00,Arg,kArg,Click,B6,0.5093
14.183333333333334,00,Arg,kArg,Click,B6,0.5152
14.35,00,Arg,kArg,Click,B6,0.49160000000000004
14.516666666666667,00,Arg,kArg,Click,B6,0.4849
14.683333333333334,00,Arg,kArg,Click,B6,0.4807
14.85,00,Arg,kArg,Click,B6,0.5028
15.016666666666667,00,Arg,kArg,Click,B6,0.4655
15.183333333333334,00,Arg,kArg,Click,B6,0.45710000000000006
15.35,00,Arg,kArg,Click,B6,0.4433
15.516666666666667,00,Arg,kArg,Click,B6,0.4406
15.683333333333334,00,Arg,kArg,Click,B6,0.4244
15.833333333333334,00,Arg,kArg,Click,B6,0.4242
16.0,00,Arg,kArg,Click,B6,0.40980000000000005
16.166666666666668,00,Arg,kArg,Click,B6,0.40170000000000006
16.333333333333332,00,Arg,kArg,Click,B6,0.39459999999999995
16.5,00,Arg,kArg,Click,B6,0.38870000000000005
16.666666666666668,00,Arg,kArg,Click,B6,0.3811
16.833333333333332,00,Arg,kArg,Click,B6,0.374
17.0,00,Arg,kArg,Click,B6,0.36360000000000003
17.166666666666668,00,Arg,kArg,Click,B6,0.3601
17.333333333333332,00,Arg,kArg,Click,B6,0.34950000000000003
17.5,00,Arg,kArg,Click,B6,0.3436
17.666666666666668,00,Arg,kArg,Click,B6,0.3346
17.816666666666666,00,Arg,kArg,Click,B6,0.3395
17.983333333333334,00,Arg,kArg,Click,B6,0.3207
18.15,00,Arg,kArg,Click,B6,0.31320000000000003
18.316666666666666,00,Arg,kArg,Click,B6,0.30579999999999996
18.483333333333334,00,Arg,kArg,Click,B6,0.30010000000000003
18.65,00,Arg,kArg,Click,B6,0.29100000000000004
18.816666666666666,00,Arg,kArg,Click,B6,0.2822
18.983333333333334,00,Arg,kArg,Click,B6,0.27569999999999995
19.15,00,Arg,kArg,Click,B6,0.2753
19.316666666666666,00,Arg,kArg,Click,B6,0.26080000000000003
19.483333333333334,00,Arg,kArg,Click,B6,0.25560000000000005
19.65,00,Arg,kArg,Click,B6,0.2482
19.8,00,Arg,kArg,Click,B6,0.24000000000000002
19.966666666666665,00,Arg,kArg,Click,B6,0.2331
20.133333333333333,00,Arg,kArg,Click,B6,0.22640000000000002
20.3,00,Arg,kArg,Click,B6,0.219
20.466666666666665,00,Arg,kArg,Click,B6,0.21330000000000002
20.633333333333333,00,Arg,kArg,Click,B6,0.206
20.8,00,Arg,kArg,Click,B6,0.20370000000000002
20.966666666666665,00,Arg,kArg,Click,B6,0.1914
21.133333333333333,00,Arg,kArg,Click,B6,0.1862
21.3,00,Arg,kArg,Click,B6,0.1787
21.466666666666665,00,Arg,kArg,Click,B6,0.17089999999999997
21.633333333333333,00,Arg,kArg,Click,B6,0.16519999999999999
21.783333333333335,00,Arg,kArg,Click,B6,0.1605
21.95,00,Arg,kArg,Click,B6,0.15219999999999997
22.116666666666667,00,Arg,kArg,Click,B6,0.1561
22.283333333333335,00,Arg,kArg,Click,B6,0.1416
22.45,00,Arg,kArg,Click,B6,0.13549999999999998
22.616666666666667,00,Arg,kArg,Click,B6,0.128
22.783333333333335,00,Arg,kArg,Click,B6,0.12229999999999999
22.95,00,Arg,kArg,Click,B6,0.1157
23.116666666666667,00,Arg,kArg,Click,B6,0.1119
23.283333333333335,00,Arg,kArg,Click,B6,0.1066
23.45,00,Arg,kArg,Click,B6,0.10219999999999999
23.616666666666667,00,Arg,kArg,Click,B6,0.09759999999999999
23.783333333333335,00,Arg,kArg,Click,B6,0.0938
23.933333333333334,00,Arg,kArg,Click,B6,0.08940000000000001
24.1,00,Arg,kArg,Click,B6,0.08499999999999999
24.266666666666666,00,Arg,kArg,Click,B6,0.07979999999999998
24.433333333333334,00,Arg,kArg,Click,B6,0.0746
24.6,00,Arg,kArg,Click,B6,0.0706
24.766666666666666,00,Arg,kArg,Click,B6,0.06619999999999998
24.933333333333334,00,Arg,kArg,Click,B6,0.0635
25.1,00,Arg,kArg,Click,B6,0.0595
25.266666666666666,00,Arg,kArg,Click,B6,0.05679999999999999
25.433333333333334,00,Arg,kArg,Click,B6,0.0537
25.6,00,Arg,kArg,Click,B6,0.050600000000000006
25.75,00,Arg,kArg,Click,B6,0.049699999999999994
25.916666666666668,00,Arg,kArg,Click,B6,0.0446
26.083333333333332,00,Arg,kArg,Click,B6,0.0426
26.25,00,Arg,kArg,Click,B6,0.039699999999999985
26.416666666666668,00,Arg,kArg,Click,B6,0.0398
26.583333333333332,00,Arg,kArg,Click,B6,0.0353
26.75,00,Arg,kArg,Click,B6,0.03559999999999999
26.916666666666668,00,Arg,kArg,Click,B6,0.031399999999999983
27.083333333333332,00,Arg,kArg,Click,B6,0.030299999999999994
27.25,00,Arg,kArg,Click,B6,0.02889999999999998
27.416666666666668,00,Arg,kArg,Click,B6,0.028799999999999992
27.583333333333332,00,Arg,kArg,Click,B6,0.0267
27.733333333333334,00,Arg,kArg,Click,B6,0.0262
27.9,00,Arg,kArg,Click,B6,0.025400000000000006
28.066666666666666,00,Arg,kArg,Click,B6,0.029299999999999993
28.233333333333334,00,Arg,kArg,Click,B6,0.02439999999999999
28.4,00,Arg,kArg,Click,B6,0.02389999999999999
28.566666666666666,00,Arg,kArg,Click,B6,0.025499999999999995
28.733333333333334,00,Arg,kArg,Click,B6,0.023099999999999996
28.9,00,Arg,kArg,Click,B6,0.0228
29.066666666666666,00,Arg,kArg,Click,B6,0.02289999999999999
29.233333333333334,00,Arg,kArg,Click,B6,0.022599999999999995
29.4,00,Arg,kArg,Click,B6,0.0223
29.566666666666666,00,Arg,kArg,Click,B6,0.0223
29.716666666666665,00,Arg,kArg,Click,B6,0.032399999999999984
29.883333333333333,00,Arg,kArg,Click,B6,0.02439999999999999
30.05,00,Arg,kArg,Click,B6,0.021699999999999997
30.216666666666665,00,Arg,kArg,Click,B6,0.02139999999999999
30.383333333333333,00,Arg,kArg,Click,B6,0.0247
30.55,00,Arg,kArg,Click,B6,0.0213
30.716666666666665,00,Arg,kArg,Click,B6,0.02099999999999999
30.883333333333333,00,Arg,kArg,Click,B6,0.020899999999999988
31.05,00,Arg,kArg,Click,B6,0.021199999999999997
31.216666666666665,00,Arg,kArg,Click,B6,0.02139999999999999
31.383333333333333,00,Arg,kArg,Click,B6,0.020699999999999996
31.55,00,Arg,kArg,Click,B6,0.02099999999999999
31.7,00,Arg,kArg,Click,B6,0.022199999999999998
31.866666666666667,00,Arg,kArg,Click,B6,0.02049999999999999
32.03333333333333,00,Arg,kArg,Click,B6,0.0242
32.2,00,Arg,kArg,Click,B6,0.020699999999999996
32.36666666666667,00,Arg,kArg,Click,B6,0.02189999999999999
32.53333333333333,00,Arg,kArg,Click,B6,0.0208
32.7,00,Arg,kArg,Click,B6,0.022199999999999998
32.86666666666667,00,Arg,kArg,Click,B6,0.021999999999999992
33.03333333333333,00,Arg,kArg,Click,B6,0.022999999999999993
33.2,00,Arg,kArg,Click,B6,0.020599999999999993
33.36666666666667,00,Arg,kArg,Click,B6,0.0208
33.53333333333333,00,Arg,kArg,Click,B6,0.020399999999999988
33.68333333333333,00,Arg,kArg,Click,B6,0.02289999999999999
33.85,00,Arg,kArg,Click,B6,0.020099999999999993
34.016666666666666,00,Arg,kArg,Click,B6,0.020099999999999993
34.18333333333333,00,Arg,kArg,Click,B6,0.019699999999999995
34.35,00,Arg,kArg,Click,B6,0.019799999999999998
34.516666666666666,00,Arg,kArg,Click,B6,0.01999999999999999
34.68333333333333,00,Arg,kArg,Click,B6,0.021699999999999997
34.85,00,Arg,kArg,Click,B6,0.020199999999999996
35.016666666666666,00,Arg,kArg,Click,B6,0.019599999999999992
35.18333333333333,00,Arg,kArg,Click,B6,0.019599999999999992
35.35,00,Arg,kArg,Click,B6,0.019799999999999998
35.516666666666666,00,Arg,kArg,Click,B6,0.019699999999999995
0.0,01,Gly,kArg,Click,C5,1.8185
0.13333333333333333,01,Gly,kArg,Click,C5,1.9074999999999998
0.3,01,Gly,kArg,Click,C5,1.9188
0.4666666666666667,01,Gly,kArg,Click,C5,1.9173999999999998
0.6333333333333333,01,Gly,kArg,Click,C5,1.9123
0.7833333333333333,01,Gly,kArg,Click,C5,1.9059
0.95,01,Gly,kArg,Click,C5,1.898
1.1166666666666667,01,Gly,kArg,Click,C5,1.8913
1.2833333333333334,01,Gly,kArg,Click,C5,1.884
1.45,01,Gly,kArg,Click,C5,1.8760999999999999
1.6166666666666667,01,Gly,kArg,Click,C5,1.8695
1.7833333333333334,01,Gly,kArg,Click,C5,1.8636
1.95,01,Gly,kArg,Click,C5,1.8560999999999999
2.1166666666666667,01,Gly,kArg,Click,C5,1.8486
2.283333333333333,01,Gly,kArg,Click,C5,1.8408
2.45,01,Gly,kArg,Click,C5,1.8318999999999999
2.6166666666666667,01,Gly,kArg,Click,C5,1.8126
2.783333333333333,01,Gly,kArg,Click,C5,1.7975999999999999
2.933333333333333,01,Gly,kArg,Click,C5,1.7847
3.1,01,Gly,kArg,Click,C5,1.7715999999999998
3.2666666666666666,01,Gly,kArg,Click,C5,1.7523
3.433333333333333,01,Gly,kArg,Click,C5,1.7330999999999999
3.6,01,Gly,kArg,Click,C5,1.7156
3.7666666666666666,01,Gly,kArg,Click,C5,1.7079
3.933333333333333,01,Gly,kArg,Click,C5,1.6967999999999999
4.1,01,Gly,kArg,Click,C5,1.6833
4.266666666666667,01,Gly,kArg,Click,C5,1.6564999999999999
4.433333333333334,01,Gly,kArg,Click,C5,1.6323999999999999
4.6,01,Gly,kArg,Click,C5,1.6083999999999998
4.75,01,Gly,kArg,Click,C5,1.5823999999999998
4.916666666666667,01,Gly,kArg,Click,C5,1.5515999999999999
5.083333333333333,01,Gly,kArg,Click,C5,1.5253999999999999
5.25,01,Gly,kArg,Click,C5,1.4964
5.416666666666667,01,Gly,kArg,Click,C5,1.4648999999999999
5.583333333333333,01,Gly,kArg,Click,C5,1.4299
5.75,01,Gly,kArg,Click,C5,1.396
5.916666666666667,01,Gly,kArg,Click,C5,1.3525999999999998
6.083333333333333,01,Gly,kArg,Click,C5,1.3081999999999998
