Time,entry,Azide_1,Azide_2,Type,variable,value
14.033333333333331,0,Arg,Arg,noCu,A1,-0.003
14.233333333333333,0,Arg,Arg,noCu,A1,-0.003
14.4,0,Arg,Arg,noCu,A1,-0.0031
14.566666666666666,0,Arg,Arg,noCu,A1,-0.0031
14.733333333333333,0,Arg,Arg,noCu,A1,-0.0031
14.9,0,Arg,Arg,noCu,A1,-0.0031
0.0,0,Arg,Arg,noCu,B1,0.0544999999999999
0.15,0,Arg,Arg,noCu,B1,1.7615999999999998
0.3166666666666666,0,Arg,Arg,noCu,B1,1.9273
0.4833333333333333,0,Arg,Arg,noCu,B1,1.9532
0.65,0,Arg,Arg,noCu,B1,1.963
0.8166666666666667,0,Arg,Arg,noCu,B1,1.9597
0.9833333333333332,0,Arg,Arg,noCu,B1,1.9544
1.15,0,Arg,Arg,noCu,B1,1.9484
1.3,0,Arg,Arg,noCu,B1,1.938
1.4666666666666666,0,Arg,Arg,noCu,B1,1.9235
1.6333333333333333,0,Arg,Arg,noCu,B1,1.8973
1.8,0,Arg,Arg,noCu,B1,1.8794
2.0,0,Arg,Arg,noCu,B1,1.8759
2.1666666666666665,0,Arg,Arg,noCu,B1,1.8712
2.316666666666667,0,Arg,Arg,noCu,B1,1.8834
2.4833333333333334,0,Arg,Arg,noCu,B1,1.8434
2.65,0,Arg,Arg,noCu,B1,1.819
2.816666666666667,0,Arg,Arg,noCu,B1,1.791
2.9833333333333334,0,Arg,Arg,noCu,B1,1.7572
3.15,0,Arg,Arg,noCu,B1,1.7136
3.3,0,Arg,Arg,noCu,B1,1.6761
3.466666666666667,0,Arg,Arg,noCu,B1,1.6304999999999998
3.633333333333333,0,Arg,Arg,noCu,B1,1.5813
3.8,0,Arg,Arg,noCu,B1,1.5302
3.966666666666667,0,Arg,Arg,noCu,B1,1.4723
4.133333333333334,0,Arg,Arg,noCu,B1,1.4023
4.3,0,Arg,Arg,noCu,B1,1.3083
4.45,0,Arg,Arg,noCu,B1,1.1673
4.616666666666666,0,Arg,Arg,noCu,B1,0.9577
4.783333333333333,0,Arg,Arg,noCu,B1,0.7095
4.95,0,Arg,Arg,noCu,B1,0.4548999999999999
5.116666666666666,0,Arg,Arg,noCu,B1,0.2487
5.283333333333333,0,Arg,Arg,noCu,B1,0.118
5.45,0,Arg,Arg,noCu,B1,0.0506999999999999
5.6,0,Arg,Arg,noCu,B1,0.0335999999999999
5.766666666666667,0,Arg,Arg,noCu,B1,0.0250999999999999
5.933333333333334,0,Arg,Arg,noCu,B1,0.0088999999999999
6.1,0,Arg,Arg,noCu,B1,-0.0051
6.3,0,Arg,Arg,noCu,B1,-0.0133
6.433333333333334,0,Arg,Arg,noCu,B1,-0.019
6.6,0,Arg,Arg,noCu,B1,-0.0228
6.766666666666667,0,Arg,Arg,noCu,B1,-0.024
6.966666666666667,0,Arg,Arg,noCu,B1,-0.0243
7.1,0,Arg,Arg,noCu,B1,-0.0243
7.283333333333333,0,Arg,Arg,noCu,B1,-0.0244
7.45,0,Arg,Arg,noCu,B1,-0.0243
7.616666666666666,0,Arg,Arg,noCu,B1,-0.0243
7.766666666666667,0,Arg,Arg,noCu,B1,-0.0242
7.933333333333334,0,Arg,Arg,noCu,B1,-0.0244
8.1,0,Arg,Arg,noCu,B1,-0.0243
8.266666666666667,0,Arg,Arg,noCu,B1,-0.0242
8.433333333333334,0,Arg,Arg,noCu,B1,-0.0243
8.6,0,Arg,Arg,noCu,B1,-0.0243
8.766666666666667,0,Arg,Arg,noCu,B1,-0.0245
8.933333333333334,0,Arg,Arg,noCu,B1,-0.0243
9.1,0,Arg,Arg,noCu,B1,-0.0243
9.25,0,Arg,Arg,noCu,B1,-0.0242
9.416666666666666,0,Arg,Arg,noCu,B1,-0.0242
9.583333333333334,0,Arg,Arg,noCu,B1,-0.0243
9.75,0,Arg,Arg,noCu,B1,-0.0243
9.916666666666666,0,Arg,Arg,noCu,B1,-0.0243
10.083333333333334,0,Arg,Arg,noCu,B1,-0.0244
10.25,0,Arg,Arg,noCu,B1,-0.0244
10.416666666666666,0,Arg,Arg,noCu,B1,-0.0243
10.583333333333334,0,Arg,Arg,noCu,B1,-0.0243
10.733333333333333,0,Arg,Arg,noCu,B1,-0.0243
10.9,0,Arg,Arg,noCu,B1,-0.0243
11.066666666666666,0,Arg,Arg,noCu,B1,-0.0244
11.233333333333333,0,Arg,Arg,noCu,B1,-0.0244
11.4,0,Arg,Arg,noCu,B1,-0.0245
11.566666666666666,0,Arg,Arg,noCu,B1,-0.0245
11.733333333333333,0,Arg,Arg,noCu,B1,-0.0245
11.9,0,Arg,Arg,noCu,B1,-0.0245
12.05,0,Arg,Arg,noCu,B1,-0.0244
12.216666666666669,0,Arg,Arg,noCu,B1,-0.0242
12.4,0,Arg,Arg,noCu,B1,-0.0246
12.55,0,Arg,Arg,noCu,B1,-0.0244
12.716666666666669,0,Arg,Arg,noCu,B1,-0.0244
12.883333333333333,0,Arg,Arg,noCu,B1,-0.0244
13.05,0,Arg,Arg,noCu,B1,-0.0246
13.216666666666669,0,Arg,Arg,noCu,B1,-0.0244
13.383333333333333,0,Arg,Arg,noCu,B1,-0.0246
13.55,0,Arg,Arg,noCu,B1,-0.0244
13.7,0,Arg,Arg,noCu,B1,-0.0248
13.9,0,Arg,Arg,noCu,B1,-0.0248
14.033333333333331,0,Arg,Arg,noCu,B1,-0.0246
14.233333333333333,0,Arg,Arg,noCu,B1,-0.0246
14.4,0,Arg,Arg,noCu,B1,-0.0247
14.566666666666666,0,Arg,Arg,noCu,B1,-0.0246
14.733333333333333,0,Arg,Arg,noCu,B1,-0.0247
14.9,0,Arg,Arg,noCu,B1,-0.0246
0.0,1,Gly,Gly,noCu,C1,0.2988999999999999
0.15,1,Gly,Gly,noCu,C1,1.7857999999999998
0.3166666666666666,1,Gly,Gly,noCu,C1,1.8692
0.4833333333333333,1,Gly,Gly,noCu,C1,1.8832
0.65,1,Gly,Gly,noCu,C1,1.884
0.8166666666666667,1,Gly,Gly,noCu,C1,1.8755
0.9833333333333332,1,Gly,Gly,noCu,C1,1.8637
1.15,1,Gly,Gly,noCu,C1,1.848
1.3166666666666669,1,Gly,Gly,noCu,C1,1.8341
1.4666666666666666,1,Gly,Gly,noCu,C1,1.8159
1.6333333333333333,1,Gly,Gly,noCu,C1,1.791
1.8,1,Gly,Gly,noCu,C1,1.7726
1.9666666666666663,1,Gly,Gly,noCu,C1,1.7456999999999998
2.1333333333333333,1,Gly,Gly,noCu,C1,1.7109
2.3,1,Gly,Gly,noCu,C1,1.6975
2.466666666666667,1,Gly,Gly,noCu,C1,1.6809999999999998
2.6333333333333333,1,Gly,Gly,noCu,C1,1.6544
2.783333333333333,1,Gly,Gly,noCu,C1,1.6108
2.95,1,Gly,Gly,noCu,C1,1.5662999999999998
3.1166666666666667,1,Gly,Gly,noCu,C1,1.5212
3.3,1,Gly,Gly,noCu,C1,1.4727
3.466666666666667,1,Gly,Gly,noCu,C1,1.4049999999999998
3.633333333333333,1,Gly,Gly,noCu,C1,1.3086
3.783333333333333,1,Gly,Gly,noCu,C1,1.1619
3.95,1,Gly,Gly,noCu,C1,1.0372
4.116666666666666,1,Gly,Gly,noCu,C1,0.882
4.283333333333333,1,Gly,Gly,noCu,C1,0.6805
4.45,1,Gly,Gly,noCu,C1,0.4723
4.616666666666666,1,Gly,Gly,noCu,C1,0.2882
4.783333333333333,1,Gly,Gly,noCu,C1,0.1489
4.933333333333334,1,Gly,Gly,noCu,C1,0.0683999999999999
5.1,1,Gly,Gly,noCu,C1,0.0284999999999999
5.266666666666667,1,Gly,Gly,noCu,C1,0.0029999999999999
5.433333333333334,1,Gly,Gly,noCu,C1,-0.0110999999999999
5.6,1,Gly,Gly,noCu,C1,-0.0144
5.766666666666667,1,Gly,Gly,noCu,C1,-0.0152
5.933333333333334,1,Gly,Gly,noCu,C1,-0.0151
6.1,1,Gly,Gly,noCu,C1,-0.0153
6.25,1,Gly,Gly,noCu,C1,-0.0153
6.416666666666667,1,Gly,Gly,noCu,C1,-0.0152
6.583333333333333,1,Gly,Gly,noCu,C1,-0.0152
6.75,1,Gly,Gly,noCu,C1,-0.0153
6.916666666666667,1,Gly,Gly,noCu,C1,-0.0152
7.083333333333333,1,Gly,Gly,noCu,C1,-0.0151
7.25,1,Gly,Gly,noCu,C1,-0.0153
7.416666666666667,1,Gly,Gly,noCu,C1,-0.0152
7.566666666666666,1,Gly,Gly,noCu,C1,-0.0152
7.733333333333333,1,Gly,Gly,noCu,C1,-0.0151
7.9,1,Gly,Gly,noCu,C1,-0.0152
8.066666666666666,1,Gly,Gly,noCu,C1,-0.0151
8.25,1,Gly,Gly,noCu,C1,-0.0152
8.4,1,Gly,Gly,noCu,C1,-0.0153
8.566666666666666,1,Gly,Gly,noCu,C1,-0.0152
8.733333333333333,1,Gly,Gly,noCu,C1,-0.0153
8.9,1,Gly,Gly,noCu,C1,-0.0153
9.066666666666666,1,Gly,Gly,noCu,C1,-0.0151
9.233333333333333,1,Gly,Gly,noCu,C1,-0.0152
9.4,1,Gly,Gly,noCu,C1,-0.0152
9.566666666666666,1,Gly,Gly,noCu,C1,-0.0152
9.716666666666669,1,Gly,Gly,noCu,C1,-0.0153
9.883333333333333,1,Gly,Gly,noCu,C1,-0.0152
10.05,1,Gly,Gly,noCu,C1,-0.0153
10.216666666666669,1,Gly,Gly,noCu,C1,-0.0153
10.383333333333333,1,Gly,Gly,noCu,C1,-0.0153
10.55,1,Gly,Gly,noCu,C1,-0.0152
10.75,1,Gly,Gly,noCu,C1,-0.0151
10.916666666666666,1,Gly,Gly,noCu,C1,-0.0153
11.083333333333334,1,Gly,Gly,noCu,C1,-0.0153
11.25,1,Gly,Gly,noCu,C1,-0.0152
11.416666666666666,1,Gly,Gly,noCu,C1,-0.0154
11.533333333333331,1,Gly,Gly,noCu,C1,-0.0152
11.733333333333333,1,Gly,Gly,noCu,C1,-0.0152
11.9,1,Gly,Gly,noCu,C1,-0.0153
12.066666666666666,1,Gly,Gly,noCu,C1,-0.0152
12.2,1,Gly,Gly,noCu,C1,-0.0153
0.0,1,Gly,Gly,noCu,D1,0.2927999999999999
0.15,1,Gly,Gly,noCu,D1,1.8502
0.3166666666666666,1,Gly,Gly,noCu,D1,1.9143
0.4833333333333333,1,Gly,Gly,noCu,D1,1.9226
0.65,1,Gly,Gly,noCu,D1,1.9347
0.8166666666666667,1,Gly,Gly,noCu,D1,1.9312
0.9833333333333332,1,Gly,Gly,noCu,D1,1.923
1.15,1,Gly,Gly,noCu,D1,1.9123
1.3166666666666669,1,Gly,Gly,noCu,D1,1.8971
1.4666666666666666,1,Gly,Gly,noCu,D1,1.8816
1.6333333333333333,1,Gly,Gly,noCu,D1,1.8657
1.8,1,Gly,Gly,noCu,D1,1.8481
1.9666666666666663,1,Gly,Gly,noCu,D1,1.8281
2.1333333333333333,1,Gly,Gly,noCu,D1,1.7958999999999998
2.3,1,Gly,Gly,noCu,D1,1.7608
2.466666666666667,1,Gly,Gly,noCu,D1,1.7345
2.6333333333333333,1,Gly,Gly,noCu,D1,1.7070999999999998
2.783333333333333,1,Gly,Gly,noCu,D1,1.6744
2.95,1,Gly,Gly,noCu,D1,1.6341
3.1166666666666667,1,Gly,Gly,noCu,D1,1.5692
3.3,1,Gly,Gly,noCu,D1,1.456
3.466666666666667,1,Gly,Gly,noCu,D1,1.3301999999999998
3.633333333333333,1,Gly,Gly,noCu,D1,1.2194999999999998
3.783333333333333,1,Gly,Gly,noCu,D1,1.0503
3.95,1,Gly,Gly,noCu,D1,0.8116
4.116666666666666,1,Gly,Gly,noCu,D1,0.5371
4.283333333333333,1,Gly,Gly,noCu,D1,0.2914
4.45,1,Gly,Gly,noCu,D1,0.1253
4.616666666666666,1,Gly,Gly,noCu,D1,0.0497999999999999
4.783333333333333,1,Gly,Gly,noCu,D1,0.0234999999999999
4.933333333333334,1,Gly,Gly,noCu,D1,0.0100999999999999
5.1,1,Gly,Gly,noCu,D1,0.0065999999999999
5.266666666666667,1,Gly,Gly,noCu,D1,0.0063999999999999
5.433333333333334,1,Gly,Gly,noCu,D1,0.0061999999999999
5.6,1,Gly,Gly,noCu,D1,0.0063
5.766666666666667,1,Gly,Gly,noCu,D1,0.0063999999999999
5.933333333333334,1,Gly,Gly,noCu,D1,0.0063
6.1,1,Gly,Gly,noCu,D1,0.0059999999999999
6.25,1,Gly,Gly,noCu,D1,0.0061999999999999
6.416666666666667,1,Gly,Gly,noCu,D1,0.0061999999999999
6.583333333333333,1,Gly,Gly,noCu,D1,0.0061999999999999
6.75,1,Gly,Gly,noCu,D1,0.0063
6.916666666666667,1,Gly,Gly,noCu,D1,0.0061999999999999
7.083333333333333,1,Gly,Gly,noCu,D1,0.0061999999999999
7.25,1,Gly,Gly,noCu,D1,0.0060999999999999
7.416666666666667,1,Gly,Gly,noCu,D1,0.0061999999999999
7.566666666666666,1,Gly,Gly,noCu,D1,0.0063
7.733333333333333,1,Gly,Gly,noCu,D1,0.0061999999999999
7.9,1,Gly,Gly,noCu,D1,0.0061999999999999
8.066666666666666,1,Gly,Gly,noCu,D1,0.0063
8.25,1,Gly,Gly,noCu,D1,0.0061999999999999
8.4,1,Gly,Gly,noCu,D1,0.0063
8.566666666666666,1,Gly,Gly,noCu,D1,0.0063999999999999
8.733333333333333,1,Gly,Gly,noCu,D1,0.0063
8.9,1,Gly,Gly,noCu,D1,0.0061999999999999
9.066666666666666,1,Gly,Gly,noCu,D1,0.0063
9.233333333333333,1,Gly,Gly,noCu,D1,0.0060999999999999
9.4,1,Gly,Gly,noCu,D1,0.0060999999999999
9.566666666666666,1,Gly,Gly,noCu,D1,0.0064999999999999
9.716666666666669,1,Gly,Gly,noCu,D1,0.0063
9.883333333333333,1,Gly,Gly,noCu,D1,0.0063
10.05,1,Gly,Gly,noCu,D1,0.0061999999999999
10.216666666666669,1,Gly,Gly,noCu,D1,0.0061999999999999
10.383333333333333,1,Gly,Gly,noCu,D1,0.0063999999999999
10.55,1,Gly,Gly,noCu,D1,0.0063
10.75,1,Gly,Gly,noCu,D1,0.0061999999999999
10.916666666666666,1,Gly,Gly,noCu,D1,0.0063
11.083333333333334,1,Gly,Gly,noCu,D1,0.0063
11.25,1,Gly,Gly,noCu,D1,0.0063
11.416666666666666,1,Gly,Gly,noCu,D1,0.0063999999999999
11.533333333333331,1,Gly,Gly,noCu,D1,0.0063999999999999
11.733333333333333,1,Gly,Gly,noCu,D1,0.0063999999999999
11.9,1,Gly,Gly,noCu,D1,0.0063999999999999
12.066666666666666,1,Gly,Gly,noCu,D1,0.0063
12.2,1,Gly,Gly,noCu,D1,0.0061999999999999
0.0,2,Cys,Cys,noCu,E1,1.0584
0.1666666666666666,2,Cys,Cys,noCu,E1,1.8307
0.3166666666666666,2,Cys,Cys,noCu,E1,1.898
0.45,2,Cys,Cys,noCu,E1,1.9124
0.65,2,Cys,Cys,noCu,E1,1.9106
0.7833333333333333,2,Cys,Cys,noCu,E1,1.9051
0.95,2,Cys,Cys,noCu,E1,1.8942
1.1166666666666667,2,Cys,Cys,noCu,E1,1.8782
1.3166666666666669,2,Cys,Cys,noCu,E1,1.8618
1.45,2,Cys,Cys,noCu,E1,1.843
1.6166666666666667,2,Cys,Cys,noCu,E1,1.8263
1.8,2,Cys,Cys,noCu,E1,1.8079
1.9666666666666663,2,Cys,Cys,noCu,E1,1.7859999999999998
2.1166666666666667,2,Cys,Cys,noCu,E1,1.7563
2.283333333333333,2,Cys,Cys,noCu,E1,1.7231999999999998
2.45,2,Cys,Cys,noCu,E1,1.6799
2.6166666666666667,2,Cys,Cys,noCu,E1,1.6276
2.783333333333333,2,Cys,Cys,noCu,E1,1.5700999999999998
2.95,2,Cys,Cys,noCu,E1,1.4968
3.1166666666666667,2,Cys,Cys,noCu,E1,1.4324
3.283333333333333,2,Cys,Cys,noCu,E1,1.3741
3.45,2,Cys,Cys,noCu,E1,1.2835
3.6166666666666663,2,Cys,Cys,noCu,E1,1.1734
3.783333333333333,2,Cys,Cys,noCu,E1,1.0739
3.933333333333333,2,Cys,Cys,noCu,E1,0.9674
4.1,2,Cys,Cys,noCu,E1,0.8265
4.266666666666667,2,Cys,Cys,noCu,E1,0.6774
4.433333333333334,2,Cys,Cys,noCu,E1,0.5255
4.6,2,Cys,Cys,noCu,E1,0.37
4.766666666666667,2,Cys,Cys,noCu,E1,0.2331
4.933333333333334,2,Cys,Cys,noCu,E1,0.1319
5.1,2,Cys,Cys,noCu,E1,0.0708999999999999
5.266666666666667,2,Cys,Cys,noCu,E1,0.0395999999999999
5.433333333333334,2,Cys,Cys,noCu,E1,0.0208999999999999
5.6,2,Cys,Cys,noCu,E1,0.0123999999999999
5.766666666666667,2,Cys,Cys,noCu,E1,0.0102
5.916666666666667,2,Cys,Cys,noCu,E1,0.0098999999999999
6.083333333333333,2,Cys,Cys,noCu,E1,0.0097999999999999
6.25,2,Cys,Cys,noCu,E1,0.0098999999999999
6.416666666666667,2,Cys,Cys,noCu,E1,0.0097999999999999
6.583333333333333,2,Cys,Cys,noCu,E1,0.0098999999999999
6.75,2,Cys,Cys,noCu,E1,0.0098999999999999
6.9,2,Cys,Cys,noCu,E1,0.0098999999999999
7.066666666666666,2,Cys,Cys,noCu,E1,0.0099999999999999
7.233333333333333,2,Cys,Cys,noCu,E1,0.0099999999999999
7.4,2,Cys,Cys,noCu,E1,0.0099999999999999
7.566666666666666,2,Cys,Cys,noCu,E1,0.0099999999999999
0.0,2,Cys,Cys,noCu,E2,0.5683
0.1666666666666666,2,Cys,Cys,noCu,E2,1.9566
0.3166666666666666,2,Cys,Cys,noCu,E2,1.9906
0.45,2,Cys,Cys,noCu,E2,1.999
0.65,2,Cys,Cys,noCu,E2,2.0004
0.7833333333333333,2,Cys,Cys,noCu,E2,1.9989
0.95,2,Cys,Cys,noCu,E2,1.9939
1.1166666666666667,2,Cys,Cys,noCu,E2,1.9873
1.3166666666666669,2,Cys,Cys,noCu,E2,1.9853
1.45,2,Cys,Cys,noCu,E2,1.978
1.6166666666666667,2,Cys,Cys,noCu,E2,1.9697
1.8,2,Cys,Cys,noCu,E2,1.9501
1.9666666666666663,2,Cys,Cys,noCu,E2,1.944
2.1166666666666667,2,Cys,Cys,noCu,E2,1.932
2.283333333333333,2,Cys,Cys,noCu,E2,1.9174
2.45,2,Cys,Cys,noCu,E2,1.9006
2.6166666666666667,2,Cys,Cys,noCu,E2,1.886
2.783333333333333,2,Cys,Cys,noCu,E2,1.8645
2.95,2,Cys,Cys,noCu,E2,1.8393
3.1166666666666667,2,Cys,Cys,noCu,E2,1.806
3.283333333333333,2,Cys,Cys,noCu,E2,1.7749
3.45,2,Cys,Cys,noCu,E2,1.7401
3.6166666666666663,2,Cys,Cys,noCu,E2,1.7016
3.783333333333333,2,Cys,Cys,noCu,E2,1.6601
3.933333333333333,2,Cys,Cys,noCu,E2,1.6125999999999998
4.1,2,Cys,Cys,noCu,E2,1.5543
4.266666666666667,2,Cys,Cys,noCu,E2,1.4829
4.433333333333334,2,Cys,Cys,noCu,E2,1.3863
4.6,2,Cys,Cys,noCu,E2,1.2671
4.766666666666667,2,Cys,Cys,noCu,E2,1.1022999999999998
4.933333333333334,2,Cys,Cys,noCu,E2,0.8507
5.1,2,Cys,Cys,noCu,E2,0.5522
5.266666666666667,2,Cys,Cys,noCu,E2,0.2802
5.433333333333334,2,Cys,Cys,noCu,E2,0.1394
5.6,2,Cys,Cys,noCu,E2,0.0869
5.766666666666667,2,Cys,Cys,noCu,E2,0.0711
5.916666666666667,2,Cys,Cys,noCu,E2,0.0698999999999999
6.083333333333333,2,Cys,Cys,noCu,E2,0.0708999999999999
6.25,2,Cys,Cys,noCu,E2,0.0686999999999999
6.416666666666667,2,Cys,Cys,noCu,E2,0.0698999999999999
6.583333333333333,2,Cys,Cys,noCu,E2,0.0696
6.75,2,Cys,Cys,noCu,E2,0.0698999999999999
6.9,2,Cys,Cys,noCu,E2,0.0698999999999999
7.066666666666666,2,Cys,Cys,noCu,E2,0.071
7.233333333333333,2,Cys,Cys,noCu,E2,0.0703999999999999
7.4,2,Cys,Cys,noCu,E2,0.0703
7.566666666666666,2,Cys,Cys,noCu,E2,0.0703
0.0,3,kArg,kArg,noCu,G1,0.4992
0.15,3,kArg,kArg,noCu,G1,1.804
0.3166666666666666,3,kArg,kArg,noCu,G1,1.8729
0.4833333333333333,3,kArg,kArg,noCu,G1,1.885
0.65,3,kArg,kArg,noCu,G1,1.8843
0.8166666666666667,3,kArg,kArg,noCu,G1,1.8752
0.9833333333333332,3,kArg,kArg,noCu,G1,1.862
1.15,3,kArg,kArg,noCu,G1,1.8451
1.3166666666666669,3,kArg,kArg,noCu,G1,1.8262
1.5,3,kArg,kArg,noCu,G1,1.8069
1.6666666666666667,3,kArg,kArg,noCu,G1,1.7849
1.8333333333333333,3,kArg,kArg,noCu,G1,1.7637999999999998
2.0,3,kArg,kArg,noCu,G1,1.742
2.1666666666666665,3,kArg,kArg,noCu,G1,1.7078
2.333333333333333,3,kArg,kArg,noCu,G1,1.6769999999999998
2.5,3,kArg,kArg,noCu,G1,1.6519
2.6166666666666667,3,kArg,kArg,noCu,G1,1.6201
2.783333333333333,3,kArg,kArg,noCu,G1,1.5849
2.95,3,kArg,kArg,noCu,G1,1.5524
3.1166666666666667,3,kArg,kArg,noCu,G1,1.5232
3.283333333333333,3,kArg,kArg,noCu,G1,1.4853999999999998
3.4833333333333334,3,kArg,kArg,noCu,G1,1.4397
3.65,3,kArg,kArg,noCu,G1,1.3961
3.816666666666667,3,kArg,kArg,noCu,G1,1.3669
3.983333333333333,3,kArg,kArg,noCu,G1,1.3181999999999998
4.15,3,kArg,kArg,noCu,G1,1.2333999999999998
4.266666666666667,3,kArg,kArg,noCu,G1,1.1172
4.483333333333333,3,kArg,kArg,noCu,G1,0.9675
4.6,3,kArg,kArg,noCu,G1,0.7874
4.8,3,kArg,kArg,noCu,G1,0.5776
4.966666666666667,3,kArg,kArg,noCu,G1,0.3661
5.133333333333334,3,kArg,kArg,noCu,G1,0.2009
5.266666666666667,3,kArg,kArg,noCu,G1,0.0953
5.466666666666667,3,kArg,kArg,noCu,G1,0.0380999999999999
5.6,3,kArg,kArg,noCu,G1,0.0071999999999999
5.8,3,kArg,kArg,noCu,G1,-0.011
5.966666666666667,3,kArg,kArg,noCu,G1,-0.0186
6.133333333333334,3,kArg,kArg,noCu,G1,-0.0205
6.3,3,kArg,kArg,noCu,G1,-0.0211
6.45,3,kArg,kArg,noCu,G1,-0.0211
6.616666666666666,3,kArg,kArg,noCu,G1,-0.0213
6.766666666666667,3,kArg,kArg,noCu,G1,-0.021
6.933333333333334,3,kArg,kArg,noCu,G1,-0.021
7.1,3,kArg,kArg,noCu,G1,-0.0213
7.266666666666667,3,kArg,kArg,noCu,G1,-0.021
7.433333333333334,3,kArg,kArg,noCu,G1,-0.0212
7.6,3,kArg,kArg,noCu,G1,-0.0211
7.766666666666667,3,kArg,kArg,noCu,G1,-0.0211
7.933333333333334,3,kArg,kArg,noCu,G1,-0.0212
8.083333333333334,3,kArg,kArg,noCu,G1,-0.0213
8.25,3,kArg,kArg,noCu,G1,-0.0211
8.416666666666666,3,kArg,kArg,noCu,G1,-0.0213
8.583333333333334,3,kArg,kArg,noCu,G1,-0.0211
8.75,3,kArg,kArg,noCu,G1,-0.0211
8.916666666666666,3,kArg,kArg,noCu,G1,-0.021
9.083333333333334,3,kArg,kArg,noCu,G1,-0.0212
9.25,3,kArg,kArg,noCu,G1,-0.0214
9.416666666666666,3,kArg,kArg,noCu,G1,-0.0213
9.583333333333334,3,kArg,kArg,noCu,G1,-0.0212
9.75,3,kArg,kArg,noCu,G1,-0.0211
9.916666666666666,3,kArg,kArg,noCu,G1,-0.0212
10.083333333333334,3,kArg,kArg,noCu,G1,-0.0213
10.25,3,kArg,kArg,noCu,G1,-0.0211
10.4,3,kArg,kArg,noCu,G1,-0.0211
10.566666666666666,3,kArg,kArg,noCu,G1,-0.0212
10.733333333333333,3,kArg,kArg,noCu,G1,-0.021
10.9,3,kArg,kArg,noCu,G1,-0.0209
11.066666666666666,3,kArg,kArg,noCu,G1,-0.0207
11.233333333333333,3,kArg,kArg,noCu,G1,-0.0209
11.416666666666666,3,kArg,kArg,noCu,G1,-0.0208
11.55,3,kArg,kArg,noCu,G1,-0.0205
11.716666666666669,3,kArg,kArg,noCu,G1,-0.0201
11.883333333333333,3,kArg,kArg,noCu,G1,-0.02
12.05,3,kArg,kArg,noCu,G1,-0.02
12.216666666666669,3,kArg,kArg,noCu,G1,-0.0201
12.383333333333333,3,kArg,kArg,noCu,G1,-0.0201
12.533333333333331,3,kArg,kArg,noCu,G1,-0.0203
12.7,3,kArg,kArg,noCu,G1,-0.0203
12.866666666666667,3,kArg,kArg,noCu,G1,-0.0203
13.033333333333331,3,kArg,kArg,noCu,G1,-0.0205
0.0,3,kArg,kArg,noCu,H1,0.1059
0.15,3,kArg,kArg,noCu,H1,1.7125
0.3166666666666666,3,kArg,kArg,noCu,H1,1.799
0.4833333333333333,3,kArg,kArg,noCu,H1,1.8165
0.65,3,kArg,kArg,noCu,H1,1.814
0.8166666666666667,3,kArg,kArg,noCu,H1,1.8038
0.9833333333333332,3,kArg,kArg,noCu,H1,1.7906
1.15,3,kArg,kArg,noCu,H1,1.775
1.3166666666666669,3,kArg,kArg,noCu,H1,1.7571
1.5,3,kArg,kArg,noCu,H1,1.7427
1.6666666666666667,3,kArg,kArg,noCu,H1,1.7255999999999998
1.8333333333333333,3,kArg,kArg,noCu,H1,1.7058
2.0,3,kArg,kArg,noCu,H1,1.6843
2.1666666666666665,3,kArg,kArg,noCu,H1,1.6670999999999998
2.333333333333333,3,kArg,kArg,noCu,H1,1.6456
2.5,3,kArg,kArg,noCu,H1,1.6215
2.6166666666666667,3,kArg,kArg,noCu,H1,1.599
2.783333333333333,3,kArg,kArg,noCu,H1,1.5759
2.95,3,kArg,kArg,noCu,H1,1.543
3.1166666666666667,3,kArg,kArg,noCu,H1,1.5155999999999998
3.283333333333333,3,kArg,kArg,noCu,H1,1.4975999999999998
3.4833333333333334,3,kArg,kArg,noCu,H1,1.4643
3.65,3,kArg,kArg,noCu,H1,1.4184
3.816666666666667,3,kArg,kArg,noCu,H1,1.3593
3.983333333333333,3,kArg,kArg,noCu,H1,1.2836999999999998
4.15,3,kArg,kArg,noCu,H1,1.1918
4.266666666666667,3,kArg,kArg,noCu,H1,1.0797
4.483333333333333,3,kArg,kArg,noCu,H1,0.952
4.6,3,kArg,kArg,noCu,H1,0.8057
4.8,3,kArg,kArg,noCu,H1,0.6404
4.966666666666667,3,kArg,kArg,noCu,H1,0.4669999999999999
5.133333333333334,3,kArg,kArg,noCu,H1,0.3015
5.266666666666667,3,kArg,kArg,noCu,H1,0.1715
5.466666666666667,3,kArg,kArg,noCu,H1,0.0867999999999999
5.6,3,kArg,kArg,noCu,H1,0.0403999999999999
5.8,3,kArg,kArg,noCu,H1,0.0142999999999999
5.966666666666667,3,kArg,kArg,noCu,H1,-0.0014
6.133333333333334,3,kArg,kArg,noCu,H1,-0.0102
6.3,3,kArg,kArg,noCu,H1,-0.0135
6.45,3,kArg,kArg,noCu,H1,-0.0144999999999999
6.616666666666666,3,kArg,kArg,noCu,H1,-0.0148
6.766666666666667,3,kArg,kArg,noCu,H1,-0.0149
6.933333333333334,3,kArg,kArg,noCu,H1,-0.015
7.1,3,kArg,kArg,noCu,H1,-0.0151
7.266666666666667,3,kArg,kArg,noCu,H1,-0.0152
7.433333333333334,3,kArg,kArg,noCu,H1,-0.015
7.6,3,kArg,kArg,noCu,H1,-0.0153
7.766666666666667,3,kArg,kArg,noCu,H1,-0.0144999999999999
