,Unnamed: 0,sec,I
0,0,0.0,1.0568835134162873
1,1,0.33,1.083764919227228
2,2,0.66,1.1051525366213162
3,3,0.99,1.1552279230906488
4,4,1.32,1.0477706314476325
5,5,1.65,1.059177446198954
6,6,1.98,1.0214781917151157
7,7,2.31,1.1090105773286918
8,8,2.64,1.123482428590564
9,9,2.97,1.0909570217453348
10,10,3.3000000000000003,1.1293349506870285
11,11,3.63,1.071807142976351
12,12,3.96,1.108467420626064
13,13,4.29,1.1179571304893
14,14,4.62,1.016368321832906
15,15,4.95,0.1519593678096911
16,16,5.28,0.1704092647561859
17,17,5.61,0.1897582120384624
18,18,5.94,0.1943101435529828
19,19,6.2700000000000005,0.2086944914456704
20,20,6.6000000000000005,0.2209566012456298
21,21,6.930000000000001,0.2430792876440344
22,22,7.260000000000001,0.2411973347615365
23,23,7.590000000000001,0.2486017522807812
24,24,7.92,0.2499470335617866
25,25,8.25,0.2608556544474615
26,26,8.58,0.2692616872277107
27,27,8.91,0.281151415516306
28,28,9.24,0.3081881969194766
29,29,9.57,0.2942498831371753
30,30,9.9,0.3168328517843258
31,31,10.23,0.3479924430039031
32,32,10.56,0.3230924641741204
33,33,10.89,0.3195422440845912
34,34,11.22,0.3363518781521717
35,35,11.55,0.3451095982230925
36,36,11.88,0.341437644780344
37,37,12.21,0.3560913987557371
38,38,12.54,0.3730095244240349
39,39,12.87,0.3753196064045657
40,40,13.2,0.3551655881973221
41,41,13.53,0.395878350791212
42,42,13.86,0.3990182821274713
43,43,14.19,0.3825078328685347
44,44,14.52,0.3799591798774855
45,45,14.85,0.3944635327374151
46,46,15.18,0.4182613269142001
47,47,15.510000000000002,0.3878006456074344
48,48,15.84,0.4275056392397652
49,49,16.17,0.4214961756566212
50,50,16.5,0.429909114321636
51,51,16.830000000000002,0.4680721082183788
52,52,17.16,0.4627003674711291
53,53,17.490000000000002,0.4421191520355159
54,54,17.82,0.4614746659923845
55,55,18.15,0.4663222811036582
56,56,18.48,0.4755954486007088
57,57,18.81,0.499812558565021
58,58,19.14,0.4866426379718851
59,59,19.47,0.4932441048760076
60,60,19.8,0.5186501289341324
61,61,20.130000000000003,0.4735363398622462
62,62,20.46,0.5465924018438282
63,63,20.790000000000003,0.4836297523154814
64,64,21.12,0.5020094779899085
65,65,21.45,0.5114967339925957
66,66,21.78,0.5228167223567477
67,67,22.11,0.5585597853832912
68,68,22.44,0.5366569505782492
69,69,22.77,0.5490334229538114
70,70,23.1,0.5119652478107297
71,71,23.43,0.5408995336083732
72,72,23.76,0.6128137979797981
73,73,24.09,0.5786684850368207
74,74,24.42,0.5836147228519086
75,75,24.75,0.5613918994482747
76,76,25.08,0.539898487963142
77,77,25.41,0.6039566607187903
78,78,25.74,0.5951679323321979
79,79,26.07,0.6021923525314963
80,80,26.4,0.5784264540821841
81,81,26.73,0.5894663473693164
82,82,27.06,0.5732741364003433
83,83,27.39,0.5771960328807985
84,84,27.72,0.5943420292683355
85,85,28.05,0.625150919272927
86,86,28.380000000000003,0.6463351553736464
87,87,28.71,0.6070881590912485
88,88,29.040000000000003,0.5859488279135578
89,89,29.37,0.6534667371616362
90,90,29.700000000000003,0.6939315399058338
91,91,30.03,0.649579315583585
92,92,30.360000000000003,0.6343929118466985
93,93,30.69,0.6201640929310068
94,94,31.020000000000003,0.6937203755967764
95,95,31.35,0.6459428920574787
96,96,31.68,0.6762539836515407
97,97,32.01,0.6418679522644232
98,98,32.34,0.6601793126973529
99,99,32.67,0.6459707543978281
100,100,33.0,0.6567731561853217
101,101,33.33,0.7349321908842062
102,102,33.660000000000004,0.6801220324831997
103,103,33.99,0.620214307446769
104,104,34.32,0.7044395933339619
105,105,34.65,0.7021161055079264
106,106,34.980000000000004,0.7267895485780355
107,107,35.31,0.664200200868903
108,108,35.64,0.7322102896738428
109,109,35.97,0.7899066216946665
110,110,36.3,0.7275241390407781
111,111,36.63,0.7014230123734503
112,112,36.96,0.7031159159334709
113,113,37.29,0.7432524665282402
114,114,37.620000000000005,0.6748438705110449
115,115,37.95,0.7153467385326288
116,116,38.28,0.7411157039321323
117,117,38.61,0.6807254888409134
118,118,38.940000000000005,0.692682729760165
119,119,39.27,0.7862696148326976
120,120,39.6,0.7863525160731677
121,121,39.93,0.7187657190432629
122,122,40.260000000000005,0.7279907608256806
123,123,40.59,0.777882437358161
124,124,40.92,0.7611213059862482
125,125,41.25,0.7822069282848647
126,126,41.580000000000005,0.8133597333744079
127,127,41.91,0.6832914505590567
128,128,42.24,0.698407817240219
129,129,42.57,0.7531437304062495
130,130,42.9,0.8016020562184529
131,131,43.23,0.0
